"subject","calendar.week","start","stop","arrest","employed","fin","age","race","wexp","mar","paro","prio","educ"
382,37,36,37,0,1,1,26,1,1,1,0,1,4
382,38,37,38,0,1,1,26,1,1,1,0,1,4
382,39,38,39,0,1,1,26,1,1,1,0,1,4
382,40,39,40,0,1,1,26,1,1,1,0,1,4
382,41,40,41,0,1,1,26,1,1,1,0,1,4
382,42,41,42,0,1,1,26,1,1,1,0,1,4
382,43,42,43,0,1,1,26,1,1,1,0,1,4
382,44,43,44,0,1,1,26,1,1,1,0,1,4
382,45,44,45,0,1,1,26,1,1,1,0,1,4
382,46,45,46,0,1,1,26,1,1,1,0,1,4
382,47,46,47,0,1,1,26,1,1,1,0,1,4
382,48,47,48,0,1,1,26,1,1,1,0,1,4
382,49,48,49,0,1,1,26,1,1,1,0,1,4
382,50,49,50,0,1,1,26,1,1,1,0,1,4
382,51,50,51,0,1,1,26,1,1,1,0,1,4
382,52,51,52,0,1,1,26,1,1,1,0,1,4
383,1,0,1,0,0,1,20,1,1,0,0,0,3
383,2,1,2,0,0,1,20,1,1,0,0,0,3
383,3,2,3,0,0,1,20,1,1,0,0,0,3
383,4,3,4,0,0,1,20,1,1,0,0,0,3
383,5,4,5,0,0,1,20,1,1,0,0,0,3
383,6,5,6,0,0,1,20,1,1,0,0,0,3
383,7,6,7,0,0,1,20,1,1,0,0,0,3
383,8,7,8,0,0,1,20,1,1,0,0,0,3
383,9,8,9,0,0,1,20,1,1,0,0,0,3
383,10,9,10,0,0,1,20,1,1,0,0,0,3
383,11,10,11,0,0,1,20,1,1,0,0,0,3
383,12,11,12,0,0,1,20,1,1,0,0,0,3
383,13,12,13,0,0,1,20,1,1,0,0,0,3
383,14,13,14,0,0,1,20,1,1,0,0,0,3
383,15,14,15,0,0,1,20,1,1,0,0,0,3
383,16,15,16,0,0,1,20,1,1,0,0,0,3
383,17,16,17,0,0,1,20,1,1,0,0,0,3
383,18,17,18,0,1,1,20,1,1,0,0,0,3
383,19,18,19,0,1,1,20,1,1,0,0,0,3
383,20,19,20,0,0,1,20,1,1,0,0,0,3
383,21,20,21,0,0,1,20,1,1,0,0,0,3
383,22,21,22,0,0,1,20,1,1,0,0,0,3
383,23,22,23,0,1,1,20,1,1,0,0,0,3
383,24,23,24,0,1,1,20,1,1,0,0,0,3
383,25,24,25,0,1,1,20,1,1,0,0,0,3
383,26,25,26,0,1,1,20,1,1,0,0,0,3
383,27,26,27,0,1,1,20,1,1,0,0,0,3
383,28,27,28,0,1,1,20,1,1,0,0,0,3
383,29,28,29,0,1,1,20,1,1,0,0,0,3
383,30,29,30,0,1,1,20,1,1,0,0,0,3
383,31,30,31,0,1,1,20,1,1,0,0,0,3
383,32,31,32,0,1,1,20,1,1,0,0,0,3
383,33,32,33,0,1,1,20,1,1,0,0,0,3
383,34,33,34,0,1,1,20,1,1,0,0,0,3
383,35,34,35,0,0,1,20,1,1,0,0,0,3
383,36,35,36,0,0,1,20,1,1,0,0,0,3
383,37,36,37,0,0,1,20,1,1,0,0,0,3
383,38,37,38,0,0,1,20,1,1,0,0,0,3
383,39,38,39,0,0,1,20,1,1,0,0,0,3
383,40,39,40,0,0,1,20,1,1,0,0,0,3
383,41,40,41,0,0,1,20,1,1,0,0,0,3
383,42,41,42,1,0,1,20,1,1,0,0,0,3
384,1,0,1,0,0,0,23,1,1,0,0,6,4
384,2,1,2,0,0,0,23,1,1,0,0,6,4
384,3,2,3,0,0,0,23,1,1,0,0,6,4
384,4,3,4,0,0,0,23,1,1,0,0,6,4
384,5,4,5,0,0,0,23,1,1,0,0,6,4
384,6,5,6,0,1,0,23,1,1,0,0,6,4
384,7,6,7,0,1,0,23,1,1,0,0,6,4
384,8,7,8,0,1,0,23,1,1,0,0,6,4
384,9,8,9,0,1,0,23,1,1,0,0,6,4
384,10,9,10,0,1,0,23,1,1,0,0,6,4
384,11,10,11,0,1,0,23,1,1,0,0,6,4
384,12,11,12,0,1,0,23,1,1,0,0,6,4
384,13,12,13,0,1,0,23,1,1,0,0,6,4
384,14,13,14,0,1,0,23,1,1,0,0,6,4
384,15,14,15,0,1,0,23,1,1,0,0,6,4
384,16,15,16,0,1,0,23,1,1,0,0,6,4
384,17,16,17,0,1,0,23,1,1,0,0,6,4
384,18,17,18,0,1,0,23,1,1,0,0,6,4
384,19,18,19,0,1,0,23,1,1,0,0,6,4
384,20,19,20,0,1,0,23,1,1,0,0,6,4
384,21,20,21,0,1,0,23,1,1,0,0,6,4
384,22,21,22,0,1,0,23,1,1,0,0,6,4
384,23,22,23,0,1,0,23,1,1,0,0,6,4
384,24,23,24,0,1,0,23,1,1,0,0,6,4
384,25,24,25,0,1,0,23,1,1,0,0,6,4
384,26,25,26,0,1,0,23,1,1,0,0,6,4
384,27,26,27,0,1,0,23,1,1,0,0,6,4
384,28,27,28,0,1,0,23,1,1,0,0,6,4
384,29,28,29,0,1,0,23,1,1,0,0,6,4
384,30,29,30,0,1,0,23,1,1,0,0,6,4
384,31,30,31,0,1,0,23,1,1,0,0,6,4
384,32,31,32,0,1,0,23,1,1,0,0,6,4
384,33,32,33,0,1,0,23,1,1,0,0,6,4
384,34,33,34,0,1,0,23,1,1,0,0,6,4
384,35,34,35,0,1,0,23,1,1,0,0,6,4
384,36,35,36,0,1,0,23,1,1,0,0,6,4
384,37,36,37,0,1,0,23,1,1,0,0,6,4
384,38,37,38,0,1,0,23,1,1,0,0,6,4
384,39,38,39,0,1,0,23,1,1,0,0,6,4
384,40,39,40,0,1,0,23,1,1,0,0,6,4
384,41,40,41,0,0,0,23,1,1,0,0,6,4
384,42,41,42,0,0,0,23,1,1,0,0,6,4
384,43,42,43,0,0,0,23,1,1,0,0,6,4
384,44,43,44,0,0,0,23,1,1,0,0,6,4
384,45,44,45,0,0,0,23,1,1,0,0,6,4
384,46,45,46,0,0,0,23,1,1,0,0,6,4
384,47,46,47,0,0,0,23,1,1,0,0,6,4
384,48,47,48,0,0,0,23,1,1,0,0,6,4
384,49,48,49,0,0,0,23,1,1,0,0,6,4
384,50,49,50,0,0,0,23,1,1,0,0,6,4
384,51,50,51,0,0,0,23,1,1,0,0,6,4
384,52,51,52,0,0,0,23,1,1,0,0,6,4
385,1,0,1,0,0,0,25,1,1,0,1,5,3
385,2,1,2,0,0,0,25,1,1,0,1,5,3
385,3,2,3,0,0,0,25,1,1,0,1,5,3
385,4,3,4,0,0,0,25,1,1,0,1,5,3
385,5,4,5,0,0,0,25,1,1,0,1,5,3
385,6,5,6,0,0,0,25,1,1,0,1,5,3
385,7,6,7,0,0,0,25,1,1,0,1,5,3
385,8,7,8,0,0,0,25,1,1,0,1,5,3
385,9,8,9,0,0,0,25,1,1,0,1,5,3
385,10,9,10,0,0,0,25,1,1,0,1,5,3
385,11,10,11,0,0,0,25,1,1,0,1,5,3
385,12,11,12,0,0,0,25,1,1,0,1,5,3
385,13,12,13,0,0,0,25,1,1,0,1,5,3
385,14,13,14,0,0,0,25,1,1,0,1,5,3
385,15,14,15,0,0,0,25,1,1,0,1,5,3
385,16,15,16,0,0,0,25,1,1,0,1,5,3
385,17,16,17,0,0,0,25,1,1,0,1,5,3
385,18,17,18,0,0,0,25,1,1,0,1,5,3
385,19,18,19,0,0,0,25,1,1,0,1,5,3
385,20,19,20,0,0,0,25,1,1,0,1,5,3
385,21,20,21,0,0,0,25,1,1,0,1,5,3
385,22,21,22,0,0,0,25,1,1,0,1,5,3
385,23,22,23,0,0,0,25,1,1,0,1,5,3
385,24,23,24,0,0,0,25,1,1,0,1,5,3
385,25,24,25,0,0,0,25,1,1,0,1,5,3
385,26,25,26,0,0,0,25,1,1,0,1,5,3
385,27,26,27,0,0,0,25,1,1,0,1,5,3
385,28,27,28,0,1,0,25,1,1,0,1,5,3
385,29,28,29,0,0,0,25,1,1,0,1,5,3
385,30,29,30,0,0,0,25,1,1,0,1,5,3
385,31,30,31,0,0,0,25,1,1,0,1,5,3
385,32,31,32,0,0,0,25,1,1,0,1,5,3
385,33,32,33,0,0,0,25,1,1,0,1,5,3
385,34,33,34,0,0,0,25,1,1,0,1,5,3
385,35,34,35,0,0,0,25,1,1,0,1,5,3
385,36,35,36,0,0,0,25,1,1,0,1,5,3
385,37,36,37,0,0,0,25,1,1,0,1,5,3
385,38,37,38,0,0,0,25,1,1,0,1,5,3
385,39,38,39,0,0,0,25,1,1,0,1,5,3
385,40,39,40,0,0,0,25,1,1,0,1,5,3
385,41,40,41,0,0,0,25,1,1,0,1,5,3
385,42,41,42,0,0,0,25,1,1,0,1,5,3
385,43,42,43,0,0,0,25,1,1,0,1,5,3
385,44,43,44,0,0,0,25,1,1,0,1,5,3
385,45,44,45,0,1,0,25,1,1,0,1,5,3
385,46,45,46,0,1,0,25,1,1,0,1,5,3
385,47,46,47,0,1,0,25,1,1,0,1,5,3
385,48,47,48,0,1,0,25,1,1,0,1,5,3
385,49,48,49,0,1,0,25,1,1,0,1,5,3
385,50,49,50,0,1,0,25,1,1,0,1,5,3
385,51,50,51,0,1,0,25,1,1,0,1,5,3
385,52,51,52,0,1,0,25,1,1,0,1,5,3
386,1,0,1,0,0,1,40,1,1,0,1,2,5
386,2,1,2,0,0,1,40,1,1,0,1,2,5
386,3,2,3,0,0,1,40,1,1,0,1,2,5
386,4,3,4,0,0,1,40,1,1,0,1,2,5
386,5,4,5,0,0,1,40,1,1,0,1,2,5
386,6,5,6,0,0,1,40,1,1,0,1,2,5
386,7,6,7,0,0,1,40,1,1,0,1,2,5
386,8,7,8,0,1,1,40,1,1,0,1,2,5
386,9,8,9,0,1,1,40,1,1,0,1,2,5
386,10,9,10,0,1,1,40,1,1,0,1,2,5
386,11,10,11,0,1,1,40,1,1,0,1,2,5
386,12,11,12,0,1,1,40,1,1,0,1,2,5
386,13,12,13,0,1,1,40,1,1,0,1,2,5
386,14,13,14,0,1,1,40,1,1,0,1,2,5
386,15,14,15,0,1,1,40,1,1,0,1,2,5
386,16,15,16,0,1,1,40,1,1,0,1,2,5
386,17,16,17,0,1,1,40,1,1,0,1,2,5
386,18,17,18,0,1,1,40,1,1,0,1,2,5
386,19,18,19,0,1,1,40,1,1,0,1,2,5
386,20,19,20,0,1,1,40,1,1,0,1,2,5
386,21,20,21,0,0,1,40,1,1,0,1,2,5
386,22,21,22,0,0,1,40,1,1,0,1,2,5
386,23,22,23,0,0,1,40,1,1,0,1,2,5
386,24,23,24,0,0,1,40,1,1,0,1,2,5
386,25,24,25,0,0,1,40,1,1,0,1,2,5
386,26,25,26,0,0,1,40,1,1,0,1,2,5
386,27,26,27,0,0,1,40,1,1,0,1,2,5
386,28,27,28,0,0,1,40,1,1,0,1,2,5
386,29,28,29,0,0,1,40,1,1,0,1,2,5
386,30,29,30,0,1,1,40,1,1,0,1,2,5
386,31,30,31,0,1,1,40,1,1,0,1,2,5
386,32,31,32,0,1,1,40,1,1,0,1,2,5
386,33,32,33,0,1,1,40,1,1,0,1,2,5
386,34,33,34,0,1,1,40,1,1,0,1,2,5
386,35,34,35,0,1,1,40,1,1,0,1,2,5
386,36,35,36,0,0,1,40,1,1,0,1,2,5
386,37,36,37,0,0,1,40,1,1,0,1,2,5
386,38,37,38,0,0,1,40,1,1,0,1,2,5
386,39,38,39,0,0,1,40,1,1,0,1,2,5
386,40,39,40,0,0,1,40,1,1,0,1,2,5
386,41,40,41,0,0,1,40,1,1,0,1,2,5
386,42,41,42,0,0,1,40,1,1,0,1,2,5
386,43,42,43,0,0,1,40,1,1,0,1,2,5
386,44,43,44,0,0,1,40,1,1,0,1,2,5
386,45,44,45,0,0,1,40,1,1,0,1,2,5
386,46,45,46,0,0,1,40,1,1,0,1,2,5
386,47,46,47,0,0,1,40,1,1,0,1,2,5
386,48,47,48,0,0,1,40,1,1,0,1,2,5
386,49,48,49,0,0,1,40,1,1,0,1,2,5
386,50,49,50,0,0,1,40,1,1,0,1,2,5
386,51,50,51,0,0,1,40,1,1,0,1,2,5
386,52,51,52,0,0,1,40,1,1,0,1,2,5
387,1,0,1,0,0,1,30,1,1,1,1,0,3
387,2,1,2,0,0,1,30,1,1,1,1,0,3
387,3,2,3,0,1,1,30,1,1,1,1,0,3
387,4,3,4,0,1,1,30,1,1,1,1,0,3
387,5,4,5,0,1,1,30,1,1,1,1,0,3
387,6,5,6,0,1,1,30,1,1,1,1,0,3
387,7,6,7,0,0,1,30,1,1,1,1,0,3
387,8,7,8,0,0,1,30,1,1,1,1,0,3
387,9,8,9,0,0,1,30,1,1,1,1,0,3
387,10,9,10,0,1,1,30,1,1,1,1,0,3
387,11,10,11,0,1,1,30,1,1,1,1,0,3
387,12,11,12,0,1,1,30,1,1,1,1,0,3
387,13,12,13,0,1,1,30,1,1,1,1,0,3
387,14,13,14,0,1,1,30,1,1,1,1,0,3
387,15,14,15,0,1,1,30,1,1,1,1,0,3
387,16,15,16,0,1,1,30,1,1,1,1,0,3
387,17,16,17,0,1,1,30,1,1,1,1,0,3
387,18,17,18,0,1,1,30,1,1,1,1,0,3
387,19,18,19,0,1,1,30,1,1,1,1,0,3
387,20,19,20,0,1,1,30,1,1,1,1,0,3
387,21,20,21,0,1,1,30,1,1,1,1,0,3
387,22,21,22,0,1,1,30,1,1,1,1,0,3
387,23,22,23,0,1,1,30,1,1,1,1,0,3
387,24,23,24,0,1,1,30,1,1,1,1,0,3
387,25,24,25,0,1,1,30,1,1,1,1,0,3
387,26,25,26,0,1,1,30,1,1,1,1,0,3
387,27,26,27,0,1,1,30,1,1,1,1,0,3
387,28,27,28,0,1,1,30,1,1,1,1,0,3
387,29,28,29,0,1,1,30,1,1,1,1,0,3
387,30,29,30,0,1,1,30,1,1,1,1,0,3
387,31,30,31,0,1,1,30,1,1,1,1,0,3
387,32,31,32,0,1,1,30,1,1,1,1,0,3
387,33,32,33,0,1,1,30,1,1,1,1,0,3
387,34,33,34,0,1,1,30,1,1,1,1,0,3
387,35,34,35,0,1,1,30,1,1,1,1,0,3
387,36,35,36,0,1,1,30,1,1,1,1,0,3
387,37,36,37,0,1,1,30,1,1,1,1,0,3
387,38,37,38,0,1,1,30,1,1,1,1,0,3
387,39,38,39,0,1,1,30,1,1,1,1,0,3
387,40,39,40,0,1,1,30,1,1,1,1,0,3
387,41,40,41,0,1,1,30,1,1,1,1,0,3
387,42,41,42,0,1,1,30,1,1,1,1,0,3
387,43,42,43,0,1,1,30,1,1,1,1,0,3
387,44,43,44,0,1,1,30,1,1,1,1,0,3
387,45,44,45,0,1,1,30,1,1,1,1,0,3
387,46,45,46,0,1,1,30,1,1,1,1,0,3
387,47,46,47,0,1,1,30,1,1,1,1,0,3
387,48,47,48,0,1,1,30,1,1,1,1,0,3
387,49,48,49,0,1,1,30,1,1,1,1,0,3
387,50,49,50,0,1,1,30,1,1,1,1,0,3
387,51,50,51,0,1,1,30,1,1,1,1,0,3
387,52,51,52,0,1,1,30,1,1,1,1,0,3
388,1,0,1,0,0,0,22,1,0,1,1,2,3
388,2,1,2,0,0,0,22,1,0,1,1,2,3
388,3,2,3,0,0,0,22,1,0,1,1,2,3
388,4,3,4,0,0,0,22,1,0,1,1,2,3
388,5,4,5,0,0,0,22,1,0,1,1,2,3
388,6,5,6,0,0,0,22,1,0,1,1,2,3
388,7,6,7,0,0,0,22,1,0,1,1,2,3
388,8,7,8,0,0,0,22,1,0,1,1,2,3
388,9,8,9,0,0,0,22,1,0,1,1,2,3
388,10,9,10,0,0,0,22,1,0,1,1,2,3
388,11,10,11,0,0,0,22,1,0,1,1,2,3
388,12,11,12,0,0,0,22,1,0,1,1,2,3
388,13,12,13,0,0,0,22,1,0,1,1,2,3
388,14,13,14,0,0,0,22,1,0,1,1,2,3
388,15,14,15,0,0,0,22,1,0,1,1,2,3
388,16,15,16,0,0,0,22,1,0,1,1,2,3
388,17,16,17,0,0,0,22,1,0,1,1,2,3
388,18,17,18,0,0,0,22,1,0,1,1,2,3
388,19,18,19,0,0,0,22,1,0,1,1,2,3
388,20,19,20,0,0,0,22,1,0,1,1,2,3
388,21,20,21,0,0,0,22,1,0,1,1,2,3
388,22,21,22,0,0,0,22,1,0,1,1,2,3
388,23,22,23,0,0,0,22,1,0,1,1,2,3
388,24,23,24,0,0,0,22,1,0,1,1,2,3
388,25,24,25,0,0,0,22,1,0,1,1,2,3
388,26,25,26,1,0,0,22,1,0,1,1,2,3
389,1,0,1,0,0,0,18,1,0,0,1,2,4
389,2,1,2,0,0,0,18,1,0,0,1,2,4
389,3,2,3,0,1,0,18,1,0,0,1,2,4
389,4,3,4,0,1,0,18,1,0,0,1,2,4
389,5,4,5,0,1,0,18,1,0,0,1,2,4
389,6,5,6,0,1,0,18,1,0,0,1,2,4
389,7,6,7,0,1,0,18,1,0,0,1,2,4
389,8,7,8,0,1,0,18,1,0,0,1,2,4
389,9,8,9,0,1,0,18,1,0,0,1,2,4
389,10,9,10,0,1,0,18,1,0,0,1,2,4
389,11,10,11,0,1,0,18,1,0,0,1,2,4
389,12,11,12,0,1,0,18,1,0,0,1,2,4
389,13,12,13,0,1,0,18,1,0,0,1,2,4
389,14,13,14,0,1,0,18,1,0,0,1,2,4
389,15,14,15,0,1,0,18,1,0,0,1,2,4
389,16,15,16,0,1,0,18,1,0,0,1,2,4
389,17,16,17,0,1,0,18,1,0,0,1,2,4
389,18,17,18,0,1,0,18,1,0,0,1,2,4
389,19,18,19,0,1,0,18,1,0,0,1,2,4
389,20,19,20,0,1,0,18,1,0,0,1,2,4
389,21,20,21,0,1,0,18,1,0,0,1,2,4
389,22,21,22,0,0,0,18,1,0,0,1,2,4
389,23,22,23,0,0,0,18,1,0,0,1,2,4
389,24,23,24,0,0,0,18,1,0,0,1,2,4
389,25,24,25,0,0,0,18,1,0,0,1,2,4
389,26,25,26,0,0,0,18,1,0,0,1,2,4
389,27,26,27,0,0,0,18,1,0,0,1,2,4
389,28,27,28,0,0,0,18,1,0,0,1,2,4
389,29,28,29,0,0,0,18,1,0,0,1,2,4
389,30,29,30,0,0,0,18,1,0,0,1,2,4
389,31,30,31,0,0,0,18,1,0,0,1,2,4
389,32,31,32,0,0,0,18,1,0,0,1,2,4
389,33,32,33,0,0,0,18,1,0,0,1,2,4
389,34,33,34,0,0,0,18,1,0,0,1,2,4
389,35,34,35,0,0,0,18,1,0,0,1,2,4
389,36,35,36,0,0,0,18,1,0,0,1,2,4
389,37,36,37,0,0,0,18,1,0,0,1,2,4
389,38,37,38,0,0,0,18,1,0,0,1,2,4
389,39,38,39,0,0,0,18,1,0,0,1,2,4
389,40,39,40,1,0,0,18,1,0,0,1,2,4
390,1,0,1,0,0,0,18,1,0,0,1,0,2
390,2,1,2,0,0,0,18,1,0,0,1,0,2
390,3,2,3,0,0,0,18,1,0,0,1,0,2
390,4,3,4,0,0,0,18,1,0,0,1,0,2
390,5,4,5,0,0,0,18,1,0,0,1,0,2
390,6,5,6,0,0,0,18,1,0,0,1,0,2
390,7,6,7,0,0,0,18,1,0,0,1,0,2
390,8,7,8,0,0,0,18,1,0,0,1,0,2
390,9,8,9,0,0,0,18,1,0,0,1,0,2
390,10,9,10,0,0,0,18,1,0,0,1,0,2
390,11,10,11,0,0,0,18,1,0,0,1,0,2
390,12,11,12,0,0,0,18,1,0,0,1,0,2
390,13,12,13,0,0,0,18,1,0,0,1,0,2
390,14,13,14,0,0,0,18,1,0,0,1,0,2
390,15,14,15,0,0,0,18,1,0,0,1,0,2
390,16,15,16,0,0,0,18,1,0,0,1,0,2
390,17,16,17,0,0,0,18,1,0,0,1,0,2
390,18,17,18,0,0,0,18,1,0,0,1,0,2
390,19,18,19,0,0,0,18,1,0,0,1,0,2
390,20,19,20,0,0,0,18,1,0,0,1,0,2
390,21,20,21,0,0,0,18,1,0,0,1,0,2
390,22,21,22,0,0,0,18,1,0,0,1,0,2
390,23,22,23,0,0,0,18,1,0,0,1,0,2
390,24,23,24,0,0,0,18,1,0,0,1,0,2
390,25,24,25,0,0,0,18,1,0,0,1,0,2
390,26,25,26,0,0,0,18,1,0,0,1,0,2
390,27,26,27,0,0,0,18,1,0,0,1,0,2
390,28,27,28,0,0,0,18,1,0,0,1,0,2
390,29,28,29,0,0,0,18,1,0,0,1,0,2
390,30,29,30,0,0,0,18,1,0,0,1,0,2
390,31,30,31,0,0,0,18,1,0,0,1,0,2
390,32,31,32,0,0,0,18,1,0,0,1,0,2
390,33,32,33,0,0,0,18,1,0,0,1,0,2
390,34,33,34,0,0,0,18,1,0,0,1,0,2
390,35,34,35,0,0,0,18,1,0,0,1,0,2
390,36,35,36,0,0,0,18,1,0,0,1,0,2
390,37,36,37,0,0,0,18,1,0,0,1,0,2
390,38,37,38,0,0,0,18,1,0,0,1,0,2
390,39,38,39,0,0,0,18,1,0,0,1,0,2
390,40,39,40,0,0,0,18,1,0,0,1,0,2
390,41,40,41,0,0,0,18,1,0,0,1,0,2
390,42,41,42,0,0,0,18,1,0,0,1,0,2
390,43,42,43,0,0,0,18,1,0,0,1,0,2
390,44,43,44,0,0,0,18,1,0,0,1,0,2
390,45,44,45,0,0,0,18,1,0,0,1,0,2
390,46,45,46,0,0,0,18,1,0,0,1,0,2
390,47,46,47,0,0,0,18,1,0,0,1,0,2
390,48,47,48,0,0,0,18,1,0,0,1,0,2
390,49,48,49,0,0,0,18,1,0,0,1,0,2
390,50,49,50,0,0,0,18,1,0,0,1,0,2
390,51,50,51,0,0,0,18,1,0,0,1,0,2
390,52,51,52,0,0,0,18,1,0,0,1,0,2
391,1,0,1,0,0,0,24,1,1,0,1,2,5
391,2,1,2,0,1,0,24,1,1,0,1,2,5
391,3,2,3,0,1,0,24,1,1,0,1,2,5
391,4,3,4,0,1,0,24,1,1,0,1,2,5
391,5,4,5,0,1,0,24,1,1,0,1,2,5
391,6,5,6,0,1,0,24,1,1,0,1,2,5
391,7,6,7,0,1,0,24,1,1,0,1,2,5
391,8,7,8,0,1,0,24,1,1,0,1,2,5
391,9,8,9,0,0,0,24,1,1,0,1,2,5
391,10,9,10,0,0,0,24,1,1,0,1,2,5
391,11,10,11,0,0,0,24,1,1,0,1,2,5
391,12,11,12,0,0,0,24,1,1,0,1,2,5
391,13,12,13,0,1,0,24,1,1,0,1,2,5
391,14,13,14,0,1,0,24,1,1,0,1,2,5
391,15,14,15,0,1,0,24,1,1,0,1,2,5
391,16,15,16,0,1,0,24,1,1,0,1,2,5
391,17,16,17,0,1,0,24,1,1,0,1,2,5
391,18,17,18,0,1,0,24,1,1,0,1,2,5
391,19,18,19,0,1,0,24,1,1,0,1,2,5
391,20,19,20,0,1,0,24,1,1,0,1,2,5
391,21,20,21,0,1,0,24,1,1,0,1,2,5
391,22,21,22,0,1,0,24,1,1,0,1,2,5
391,23,22,23,0,1,0,24,1,1,0,1,2,5
391,24,23,24,0,1,0,24,1,1,0,1,2,5
391,25,24,25,0,1,0,24,1,1,0,1,2,5
391,26,25,26,0,1,0,24,1,1,0,1,2,5
391,27,26,27,0,1,0,24,1,1,0,1,2,5
391,28,27,28,0,1,0,24,1,1,0,1,2,5
391,29,28,29,0,1,0,24,1,1,0,1,2,5
391,30,29,30,0,1,0,24,1,1,0,1,2,5
391,31,30,31,0,1,0,24,1,1,0,1,2,5
391,32,31,32,0,1,0,24,1,1,0,1,2,5
391,33,32,33,0,1,0,24,1,1,0,1,2,5
391,34,33,34,0,1,0,24,1,1,0,1,2,5
391,35,34,35,0,1,0,24,1,1,0,1,2,5
391,36,35,36,0,1,0,24,1,1,0,1,2,5
391,37,36,37,0,1,0,24,1,1,0,1,2,5
391,38,37,38,0,1,0,24,1,1,0,1,2,5
391,39,38,39,0,1,0,24,1,1,0,1,2,5
391,40,39,40,0,1,0,24,1,1,0,1,2,5
391,41,40,41,0,1,0,24,1,1,0,1,2,5
391,42,41,42,0,1,0,24,1,1,0,1,2,5
391,43,42,43,0,1,0,24,1,1,0,1,2,5
391,44,43,44,0,1,0,24,1,1,0,1,2,5
391,45,44,45,0,1,0,24,1,1,0,1,2,5
391,46,45,46,0,1,0,24,1,1,0,1,2,5
391,47,46,47,0,1,0,24,1,1,0,1,2,5
391,48,47,48,0,1,0,24,1,1,0,1,2,5
391,49,48,49,0,1,0,24,1,1,0,1,2,5
391,50,49,50,0,1,0,24,1,1,0,1,2,5
391,51,50,51,0,1,0,24,1,1,0,1,2,5
391,52,51,52,0,1,0,24,1,1,0,1,2,5
392,1,0,1,0,0,1,25,1,1,1,1,2,5
392,2,1,2,0,0,1,25,1,1,1,1,2,5
392,3,2,3,0,0,1,25,1,1,1,1,2,5
392,4,3,4,0,0,1,25,1,1,1,1,2,5
392,5,4,5,0,0,1,25,1,1,1,1,2,5
392,6,5,6,0,0,1,25,1,1,1,1,2,5
392,7,6,7,0,0,1,25,1,1,1,1,2,5
392,8,7,8,0,0,1,25,1,1,1,1,2,5
392,9,8,9,0,0,1,25,1,1,1,1,2,5
392,10,9,10,0,0,1,25,1,1,1,1,2,5
392,11,10,11,0,0,1,25,1,1,1,1,2,5
392,12,11,12,0,0,1,25,1,1,1,1,2,5
392,13,12,13,0,1,1,25,1,1,1,1,2,5
392,14,13,14,0,0,1,25,1,1,1,1,2,5
392,15,14,15,0,0,1,25,1,1,1,1,2,5
392,16,15,16,0,0,1,25,1,1,1,1,2,5
392,17,16,17,0,0,1,25,1,1,1,1,2,5
392,18,17,18,0,0,1,25,1,1,1,1,2,5
392,19,18,19,0,0,1,25,1,1,1,1,2,5
392,20,19,20,0,1,1,25,1,1,1,1,2,5
392,21,20,21,0,1,1,25,1,1,1,1,2,5
392,22,21,22,0,1,1,25,1,1,1,1,2,5
392,23,22,23,0,1,1,25,1,1,1,1,2,5
392,24,23,24,0,1,1,25,1,1,1,1,2,5
392,25,24,25,0,1,1,25,1,1,1,1,2,5
392,26,25,26,0,1,1,25,1,1,1,1,2,5
392,27,26,27,0,1,1,25,1,1,1,1,2,5
392,28,27,28,0,1,1,25,1,1,1,1,2,5
392,29,28,29,0,1,1,25,1,1,1,1,2,5
392,30,29,30,0,1,1,25,1,1,1,1,2,5
392,31,30,31,0,1,1,25,1,1,1,1,2,5
392,32,31,32,0,1,1,25,1,1,1,1,2,5
392,33,32,33,0,1,1,25,1,1,1,1,2,5
392,34,33,34,0,1,1,25,1,1,1,1,2,5
392,35,34,35,0,1,1,25,1,1,1,1,2,5
392,36,35,36,0,1,1,25,1,1,1,1,2,5
392,37,36,37,0,1,1,25,1,1,1,1,2,5
392,38,37,38,0,1,1,25,1,1,1,1,2,5
392,39,38,39,0,1,1,25,1,1,1,1,2,5
392,40,39,40,0,1,1,25,1,1,1,1,2,5
392,41,40,41,0,1,1,25,1,1,1,1,2,5
392,42,41,42,0,1,1,25,1,1,1,1,2,5
392,43,42,43,0,1,1,25,1,1,1,1,2,5
392,44,43,44,0,1,1,25,1,1,1,1,2,5
392,45,44,45,0,1,1,25,1,1,1,1,2,5
392,46,45,46,0,1,1,25,1,1,1,1,2,5
392,47,46,47,0,1,1,25,1,1,1,1,2,5
392,48,47,48,0,1,1,25,1,1,1,1,2,5
392,49,48,49,0,1,1,25,1,1,1,1,2,5
392,50,49,50,0,1,1,25,1,1,1,1,2,5
392,51,50,51,0,1,1,25,1,1,1,1,2,5
392,52,51,52,0,1,1,25,1,1,1,1,2,5
393,1,0,1,0,0,1,19,1,0,0,1,2,3
393,2,1,2,0,0,1,19,1,0,0,1,2,3
393,3,2,3,0,1,1,19,1,0,0,1,2,3
393,4,3,4,0,1,1,19,1,0,0,1,2,3
393,5,4,5,0,1,1,19,1,0,0,1,2,3
393,6,5,6,0,1,1,19,1,0,0,1,2,3
393,7,6,7,0,1,1,19,1,0,0,1,2,3
393,8,7,8,0,0,1,19,1,0,0,1,2,3
393,9,8,9,0,0,1,19,1,0,0,1,2,3
393,10,9,10,0,0,1,19,1,0,0,1,2,3
